yr,service,inci_id,calltime,case_id,callsource,nature,closecode,closed_as,secs_to_disp,secs_to_arrv,secs_to_close,disp,arrv,beat,priority,zip,primeunit,units_dispd,units_arrived
2014,LAW ,14198329,2014-09-01 00:37:57.000,,PHONE,TRANSPORT,GOA ,GONE ON ARRIVAL,2773.0,3085.0,3534,1,1,EP05,5,97402,CAHOOT,1,1
2014,LAW ,14198332,2014-09-01 00:38:34.000,,PHONE,DISORDERLY SUBJECT,GOA ,GONE ON ARRIVAL,189.0,838.0,1133,1,1,EP06,3,97404,5E65  ,2,2
2014,LAW ,14198333,2014-09-01 00:42:58.000,,PHONE,CHECK WELFARE,ASST,ASSISTED,1543.0,1862.0,2508,1,1,EP02,5,97401,6E28  ,1,1
2014,LAW ,14198338,2014-09-01 00:55:25.000,,PHONE,DISPUTE,ADVI,ADVISED,168.0,633.0,4451,1,1,EP01,3,97401,6E19  ,3,3
2014,LAW ,14198341,2014-09-01 01:08:08.000,,PHONE,ASSIST PUBLIC- POLICE,ASST,ASSISTED,2372.0,3352.0,6059,1,1,EP05,5,97402,CAHOOT,1,1
2014,LAW ,14198342,2014-09-01 01:11:30.000,,PHONE,LOUD NOISE,ADVI,ADVISED,378.0,732.0,988,1,1,EP06,5,97404,5E65  ,2,2
2014,LAW ,14198344,2014-09-01 01:32:55.000,,W911,DISPUTE,ADVI,ADVISED,156.0,388.0,2090,1,1,EP05,3,97402,5E47  ,2,2
2014,LAW ,14198345,2014-09-01 01:37:36.000,,SELF,DOG AT LARGE,ASST,ASSISTED,0.0,0.0,592,1,1,EP05,P,97402,CAHOOT,1,1
2014,LAW ,14198346,2014-09-01 01:41:01.000,,PHONE,DOG BARKING,ADVI,ADVISED,,,130,0,0,EP04,P,97402,AWO   ,0,0
2014,LAW ,14198349,2014-09-01 01:47:31.000,,PHONE,OVERDOSE,DIS ,DISREGARD,,,1239,0,0,EP05,1,97402,,0,0
2014,LAW ,14198352,2014-09-01 01:58:09.000,,PHONE,DOG BARKING,ADVI,ADVISED,,,588,0,0,EP01,P,97401,AWO   ,0,0
2014,LAW ,14198353,2014-09-01 02:02:46.000,,PHONE,THEFT FROM VEHICLE,ADVI,ADVISED,,,190,0,0,EP02,9,97401,,0,0
2014,LAW ,14198355,2014-09-01 02:04:42.000,,SELF,FOOT PATROL,PCHK,PATROL CHECK,0.0,0.0,851,1,1,EP02,P,97402,6E28  ,1,1
2014,LAW ,14198356,2014-09-01 02:08:51.000,,SELF,PERSON STOP,WARN,WARNING,0.0,0.0,435,1,1,EP01,6,97401,CMD8  ,3,3
2014,LAW ,14198357,2014-09-01 02:12:48.000,,PHONE,ATTEMPT TO LOCATE DRUNK DRIVER,UTL ,UNABLE TO LOCATE,175.0,,536,1,0,EP02,3,97401,6E26  ,1,1
2014,LAW ,14198358,2014-09-01 02:18:10.000,,PHONE,LOUD NOISE,RSLV,RESOLVED,1090.0,1332.0,2071,1,1,EP05,5,97402,5E55  ,2,2
2014,LAW ,14198367,2014-09-01 02:41:53.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,299,1,1,EP05,6,97402,5E65  ,1,1
2014,LAW ,14198371,2014-09-01 02:52:43.000,,PHONE,LOUD NOISE,ADVI,ADVISED,318.0,398.0,1205,1,1,EP05,5,97402,5E58  ,2,2
2014,LAW ,14198372,2014-09-01 03:02:22.000,,SELF,DISORDERLY SUBJECT,ADVI,ADVISED,0.0,0.0,282,1,1,EP02,P,97401,6E26  ,2,2
2014,LAW ,14198380,2014-09-01 03:44:34.000,,PHONE,SUSPICIOUS CONDITIONS,PCHK,PATROL CHECK,190.0,440.0,1461,1,1,EP05,3,97402,5E55  ,4,4
2014,LAW ,14198384,2014-09-01 04:13:21.000,,SELF,PERSON STOP,WARN,WARNING,0.0,0.0,444,1,1,EP05,6,97402,5E55  ,2,2
2014,LAW ,14198385,2014-09-01 04:15:11.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,1.0,1.0,732,1,1,EP05,6,97402,5E47  ,1,1
2014,LAW ,14198386,2014-09-01 04:36:53.000,,PHONE,AUDIBLE ALARM,FALS,FALSE ALARM,214.0,779.0,1501,1,1,EP04,P,97405,5E47  ,4,4
2014,LAW ,14198387,2014-09-01 04:56:30.000,,SELF,PERSON STOP,RSLV,RESOLVED,0.0,0.0,1651,1,1,EP05,6,97402,1D11  ,1,1
2014,LAW ,14198388,2014-09-01 05:07:05.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,1045,1,1,EP01,6,97408,6X61  ,1,1
2014,LAW ,14198389,2014-09-01 05:17:54.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,149,1,1,EP05,6,97402,5E55  ,1,1
2014,LAW ,14198392,2014-09-01 05:31:47.000,,PHONE,SUSPICIOUS CONDITIONS,PCHK,PATROL CHECK,264.0,435.0,1324,1,1,EP03,2,97405,6E28  ,5,5
2014,LAW ,14198399,2014-09-01 06:10:03.000,,PHONE,AUDIBLE ALARM,PCHK,PATROL CHECK,145.0,414.0,2110,1,1,EP02,3,97401,6E28  ,2,2
2014,LAW ,14198402,2014-09-01 06:35:45.000,1414750,PHONE,CHECK WELFARE,NCH ,NON CRIMINAL HOLD,6635.0,6901.0,9478,1,1,EP02,3,97401,2E21  ,2,2
2014,LAW ,14198407,2014-09-01 07:09:17.000,,PHONE,THEFT FROM VEHICLE,ADVI,ADVISED,,,193,0,0,EP03,9,97403,,0,0
2014,LAW ,14198409,2014-09-01 07:09:51.000,,PHONE,INFORMATION - POLICE,INFO,INFORMATION ONLY,,,306,0,0,EP01,5,97401,,0,0
2014,LAW ,14198410,2014-09-01 07:09:58.000,1414752,W911,MOTOR VEH ACC UNKNOWN INJ,CLC ,CITED IN LIEU OF CUSTODY,15.0,796.0,33548,1,1,EP04,1,97402,1E52  ,3,2
2014,LAW ,14198412,2014-09-01 07:11:12.000,,W911,WATER PROBLEM,REL ,REFERRED TO OTHER AGENCY,,,210,0,0,EP06,P,97404,,0,0
2014,LAW ,14198414,2014-09-01 07:27:20.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,1.0,1.0,362,1,1,EP01,6,97401,SLT1  ,1,1
2014,LAW ,14198417,2014-09-01 07:48:50.000,,PHONE,CRIMINAL TRESPASS,FI  ,FIELD INVESTIGATION,3895.0,3895.0,5206,1,1,EP05,3,97402,2E11  ,2,2
2014,LAW ,14198418,2014-09-01 07:49:22.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,138,1,1,EP01,6,97408,SLT1  ,1,1
2014,LAW ,14198420,2014-09-01 07:53:00.000,,PHONE,CRIMINAL TRESPASS,GOA ,GONE ON ARRIVAL,5566.0,5568.0,5571,1,1,EP05,3,97402,2E11  ,1,1
2014,LAW ,14198424,2014-09-01 08:04:03.000,,PHONE,DRUG INFO,FI  ,FIELD INVESTIGATION,391.0,693.0,2557,1,1,EP05,3,97402,1E69  ,5,5
2014,LAW ,14198425,2014-09-01 08:07:24.000,,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,0.0,2743,1,1,EP03,6,97403,2Y45  ,1,1
2014,LAW ,14198427,2014-09-01 08:09:04.000,1414754,PHONE,CRIMINAL TRESPASS,ARR ,ARREST,7122.0,7550.0,20664,1,1,EP05,4,97402,1E69  ,2,2
2014,LAW ,14198429,2014-09-01 08:12:44.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,189,1,1,EP06,6,97404,SLT1  ,1,1
2014,LAW ,14198434,2014-09-01 08:21:41.000,,PHONE,ASSIST PUBLIC- POLICE,FIX ,FIX-IT TICKET,149.0,149.0,864,1,1,EP01,5,97401,1M15  ,1,1
2014,LAW ,14198436,2014-09-01 08:23:08.000,,PHONE,HAZARD SAFETY,REL ,REFERRED TO OTHER AGENCY,,,465,0,0,EP01,3,97401,,0,0
2014,LAW ,14198438,2014-09-01 08:24:48.000,,SELF,PERSON STOP,ADVI,ADVISED,1.0,1.0,481,1,1,EP03,6,97405,2U35  ,2,1
2014,LAW ,14198440,2014-09-01 08:34:46.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,621,1,1,EP05,6,97402,SLT1  ,1,1
2014,LAW ,14198442,2014-09-01 08:42:38.000,,SELF,TRAFFIC STOP,ADVI,ADVISED,1.0,1.0,303,1,1,EP01,6,97401,1M16  ,1,1
2014,LAW ,14198443,2014-09-01 08:46:04.000,,PHONE,CHILD ABUSE,PCHK,PATROL CHECK,149.0,946.0,2061,1,1,EP05,3,97402,1E69  ,2,2
2014,LAW ,14198445,2014-09-01 08:51:36.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,808,1,1,EP01,6,97401,1M16  ,1,1
2014,LAW ,14198446,2014-09-01 08:51:35.000,,PHONE,DOG AT LARGE,UTL ,UNABLE TO LOCATE,225.0,1524.0,2022,1,1,EP01,5,97401,2C81  ,1,1
2014,LAW ,14198447,2014-09-01 08:55:25.000,,PHONE,DRUG INFO,INFO,INFORMATION ONLY,10260.0,,10262,1,0,EP05,5,97402,3E56  ,1,1
2014,LAW ,14198448,2014-09-01 08:59:14.000,1414751,PHONE,SUSPICIOUS SUBJECT,ARR ,ARREST,1010.0,1257.0,7420,1,1,EP05,3,97402,2U35  ,3,3
2014,LAW ,14198450,2014-09-01 09:05:11.000,,PHONE,ILLEGAL CAMPING,ADVI,ADVISED,11745.0,12062.0,13757,1,1,EP05,5,97402,3E49  ,2,1
2014,LAW ,14198451,2014-09-01 09:05:48.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,333,1,1,EP01,6,97401,1M13  ,1,1
2014,LAW ,14198457,2014-09-01 09:12:47.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,681,1,1,EP01,6,97401,1M13  ,1,1
2014,LAW ,14198462,2014-09-01 09:25:34.000,,SELF,FOLLOW UP,UNFD,UNFOUNDED,0.0,1357.0,2110,1,1,EP03,P,97405,2C81  ,1,1
2014,LAW ,14198465,2014-09-01 09:30:41.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,344,1,1,EP01,6,97408,1M13  ,1,1
2014,LAW ,14198467,2014-09-01 09:37:32.000,,SELF,TRAFFIC STOP,FI  ,FIELD INVESTIGATION,0.0,0.0,1748,1,1,LS13,6,97404,1E69  ,1,1
2014,LAW ,14198468,2014-09-01 09:38:25.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,459,1,1,EP05,6,97402,SLT1  ,1,1
2014,LAW ,14198469,2014-09-01 09:39:01.000,,PHONE,INFORMATION - POLICE,REL ,REFERRED TO OTHER AGENCY,,,8903,0,0,EP01,5,97401,,0,0
2014,LAW ,14198470,2014-09-01 09:39:33.000,,W911,SUSPICIOUS CONDITIONS,UTL ,UNABLE TO LOCATE,193.0,660.0,1120,1,1,EP04,3,97402,2E11  ,2,2
2014,LAW ,14198471,2014-09-01 09:40:39.000,,SELF,PERSON STOP,ASST,ASSISTED,0.0,0.0,97,1,1,EP02,6,97401,2E21  ,1,1
2014,LAW ,14198472,2014-09-01 09:41:56.000,1414803,PHONE,THEFT FROM VEHICLE,REPT,REPORT TAKEN,,,128,0,0,EP02,9,97401,,0,0
2014,LAW ,14198475,2014-09-01 09:48:18.000,,PHONE,CRIMINAL TRESPASS,RSLV,RESOLVED,8786.0,51940.0,55085,1,1,EP05,4,97402,5E58  ,5,3
2014,LAW ,14198476,2014-09-01 09:48:34.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,734,1,1,EP01,6,97401,1M11  ,1,1
2014,LAW ,14198477,2014-09-01 09:51:45.000,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,6885.0,,6887,1,0,EP05,5,97402,3E56  ,1,1
2014,LAW ,14198480,2014-09-01 09:58:08.000,,SELF,TRAFFIC STOP,ADVI,ADVISED,0.0,0.0,246,1,1,LS13,6,97404,1M13  ,1,1
2014,LAW ,14198481,2014-09-01 09:59:01.000,,PHONE,CRIMINAL MISCHIEF,ADVI,ADVISED,,,90,0,0,EP05,9,97402,,0,0
2014,LAW ,14198482,2014-09-01 10:00:13.000,,PHONE,ILLEGAL CAMPING,CAMP,,,,417,0,0,EP05,P,97402,,0,0
2014,LAW ,14198487,2014-09-01 10:05:53.000,,PHONE,CRIMINAL MISCHIEF,ADVI,ADVISED,,,149,0,0,EP01,9,97401,,0,0
2014,LAW ,14198488,2014-09-01 10:06:13.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,610,1,1,EP01,6,97401,1M11  ,1,1
2014,LAW ,14198489,2014-09-01 10:08:47.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,1.0,1.0,463,1,1,EP05,6,97402,1M13  ,1,1
2014,LAW ,14198491,2014-09-01 10:15:33.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,1.0,1.0,658,1,1,LS13,6,97405,SLT1  ,1,1
2014,LAW ,14198492,2014-09-01 10:16:22.000,1414753,PHONE,FOUND ANIMAL,IMP ,VEHICLE IMPOUNDED,646.0,1834.0,5088,1,1,EP04,5,97405,2C81  ,1,1
2014,LAW ,14198493,2014-09-01 10:20:10.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,756,1,1,EP01,6,97401,1M11  ,1,1
2014,LAW ,14198496,2014-09-01 10:22:00.000,,E911,SUBJECT SCREAMING,UNFD,UNFOUNDED,89.0,533.0,2542,1,1,EP06,3,97404,2E21  ,4,4
2014,LAW ,14198499,2014-09-01 10:25:40.000,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,4857.0,,4859,1,0,EP05,5,97402,3E56  ,1,1
2014,LAW ,14198501,2014-09-01 10:27:30.000,,PHONE,RECKLESS DRIVING,REL ,REFERRED TO OTHER AGENCY,,,843,0,0,EP06,3,97404,,0,0
2014,LAW ,14198502,2014-09-01 10:30:30.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,345,1,1,LS13,6,97405,SLT1  ,1,1
2014,LAW ,14198503,2014-09-01 10:33:53.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,444,1,1,EP02,6,97401,1F64  ,1,1
2014,LAW ,14198504,2014-09-01 10:36:02.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,324,1,1,EP01,6,97408,1M13  ,1,1
2014,LAW ,14198506,2014-09-01 10:38:53.000,,PHONE,LOCATION WANTED SUBJECT,PCHK,PATROL CHECK,2562.0,2863.0,4232,1,1,EP02,4,97401,2E21  ,3,3
2014,LAW ,14198510,2014-09-01 10:44:37.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,245,1,1,EP03,6,97405,SLT1  ,1,1
2014,LAW ,14198513,2014-09-01 10:45:47.000,,E911,DISPUTE FAMILY,ASST,ASSISTED,1167.0,1842.0,2619,1,1,EP04,3,97405,2U35  ,2,2
2014,LAW ,14198515,2014-09-01 10:46:54.000,,PHONE,INFORMATION- BOTH PD AND FD,INFO,INFORMATION ONLY,,,1169,0,0,EP01,5,97401,,0,0
2014,LAW ,14198521,2014-09-01 10:58:25.000,,PHONE,ASSIST PUBLIC- POLICE,ASST,ASSISTED,213.0,805.0,2471,1,1,EP05,5,97402,CAHOOT,1,1
2014,LAW ,14198531,2014-09-01 11:17:44.000,,PHONE,INJURED ANIMAL,UTL ,UNABLE TO LOCATE,1422.0,1806.0,3499,1,1,EP05,5,97404,2C81  ,1,1
2014,LAW ,14198535,2014-09-01 11:20:53.000,1414755,PHONE,SHOPLIFT 3050 PROGRAM,CLC ,CITED IN LIEU OF CUSTODY,918.0,1138.0,5825,1,1,EP02,3,97401,2E92  ,1,1
2014,LAW ,14198536,2014-09-01 11:21:15.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,531,1,1,EP01,6,97401,1M11  ,1,1
2014,LAW ,14198537,2014-09-01 11:21:27.000,,PHONE,CHECK WELFARE,DIS ,DISREGARD,2971.0,,3163,1,0,EP05,3,97402,3E56  ,2,2
2014,LAW ,14198539,2014-09-01 11:22:32.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,875,1,1,EP05,6,97402,1M15  ,1,1
2014,LAW ,14198543,2014-09-01 11:29:14.000,,PHONE,UNAUTHORIZED USE OF VEHICLE,WCB ,CALLER WILL CALL BACK,,,2451,0,0,EP02,4,97401,,0,0
2014,LAW ,14198544,2014-09-01 11:30:11.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,286,1,1,EP04,6,97405,SLT1  ,1,1
2014,LAW ,14198547,2014-09-01 11:33:02.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,570,1,1,EP01,6,97401,1M11  ,1,1
2014,LAW ,14198548,2014-09-01 11:33:32.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,1043,1,1,EP05,6,97402,1M16  ,1,1
2014,LAW ,14198551,2014-09-01 11:35:09.000,,PHONE,CRIMINAL TRESPASS,ADVI,ADVISED,190.0,458.0,1378,1,1,EP02,3,97401,1F64  ,2,2
2014,LAW ,14198553,2014-09-01 11:38:44.000,,SELF,PATROL CHECK,CIT ,PARKING CITATION ISSUED,1.0,1.0,453,1,1,EP01,6,97401,SLT2  ,1,1
2014,LAW ,14198554,2014-09-01 11:40:41.000,,SELF,PERSON STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,353,1,1,EP01,6,97401,1M15  ,1,1
2014,LAW ,14198557,2014-09-01 11:42:37.000,1414757,PHONE,ASSAULT,REPT,REPORT TAKEN,834.0,1601.0,6027,1,1,EP01,4,97401,2E11  ,1,1
2014,LAW ,14198562,2014-09-01 11:49:12.000,,PHONE,ASSIST PUBLIC- POLICE,ASST,ASSISTED,375.0,956.0,1985,1,1,EP06,5,97404,CAHOOT,1,1
2014,LAW ,14198563,2014-09-01 11:49:29.000,,SELF,PARKING VIOLATION,CIT ,PARKING CITATION ISSUED,0.0,0.0,287,1,1,EP01,P,97401,SLT2  ,1,1
2014,LAW ,14198565,2014-09-01 11:54:02.000,,SELF,TRAFFIC STOP,ADVI,ADVISED,1.0,1.0,309,1,1,EP05,6,97402,1M16  ,1,1
2014,LAW ,14198567,2014-09-01 11:57:51.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,348,1,1,EP02,6,97401,1F66  ,1,1
2014,LAW ,14198568,2014-09-01 11:58:29.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,444,1,1,EP01,6,97401,1M15  ,1,1
2014,LAW ,14198570,2014-09-01 12:06:05.000,,PHONE,ASSIST PUBLIC- POLICE,FIX ,FIX-IT TICKET,167.0,,170,1,0,EP01,5,97401,3W74  ,1,1
2014,LAW ,14198572,2014-09-01 12:08:22.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,446,1,1,EP01,6,97401,1M15  ,1,1
2014,LAW ,14198574,2014-09-01 12:09:37.000,,SELF,FOOT PATROL,ADVI,ADVISED,1.0,1.0,5931,1,1,EP02,P,97401,1F66  ,2,2
2014,LAW ,14198575,2014-09-01 12:10:10.000,,PHONE,FOUND PROPERTY,ASST,ASSISTED,,,180,0,0,EP02,8,97401,,0,0
2014,LAW ,14198577,2014-09-01 12:11:17.000,,SELF,PARKING VIOLATION,CIT ,PARKING CITATION ISSUED,0.0,0.0,228,1,1,EP01,P,97401,SLT2  ,1,1
2014,LAW ,14198578,2014-09-01 12:12:38.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,832,1,1,EP01,6,97401,1M16  ,1,1
2014,LAW ,14198582,2014-09-01 12:16:23.000,,SELF,FOLLOW UP,RSLV,RESOLVED,0.0,,829,1,0,EP06,P,97404,2C81  ,1,1
2014,LAW ,14198586,2014-09-01 12:23:29.000,,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,0.0,632,1,1,EP05,P,97402,2U35  ,1,1
2014,LAW ,14198588,2014-09-01 12:23:59.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,444,1,1,EP01,6,97401,1M15  ,1,1
2014,LAW ,14198589,2014-09-01 12:26:13.000,,PHONE,RECKLESS ENDANGERING,WCB ,CALLER WILL CALL BACK,516.0,,34486,1,0,EP01,4,97401,,1,0
2014,LAW ,14198590,2014-09-01 12:27:14.000,,SELF,PARKING VIOLATION,WARN,WARNING,0.0,0.0,1181,1,1,EP01,P,97401,SLT2  ,1,1
2014,LAW ,14198591,2014-09-01 12:27:17.000,,PHONE,FOUND ANIMAL,RTO ,RETURNED TO OWNER,998.0,,3610,1,0,EP03,5,97403,2C81  ,2,1
2014,LAW ,14198594,2014-09-01 12:30:43.000,,SELF,FOLLOW UP,ADVI,ADVISED,0.0,261.0,1950,1,1,EP05,P,97402,2C81  ,1,1
2014,LAW ,14198598,2014-09-01 12:39:33.000,,SELF,SUSPICIOUS CONDITIONS,ASST,ASSISTED,0.0,0.0,6596,1,1,EP04,P,97402,1E43  ,1,1
2014,LAW ,14198601,2014-09-01 12:40:45.000,1414759,W911,ARMED SUBJECT,ARR ,ARREST,75.0,463.0,10787,1,1,EP05,1,97402,3V73  ,8,6
2014,LAW ,14198602,2014-09-01 12:46:12.000,,PHONE,ASSIST PUBLIC- POLICE,FIX ,FIX-IT TICKET,134.0,661.0,669,1,1,EP01,5,97401,3W74  ,2,1
2014,LAW ,14198605,2014-09-01 12:51:04.000,,PHONE,ASSIST PUBLIC- POLICE,FIX ,FIX-IT TICKET,138.0,,364,1,0,EP01,5,97401,3W74  ,1,1
2014,LAW ,14198614,2014-09-01 13:10:20.000,,PHONE,THEFT,ADVI,ADVISED,,,98,0,0,EP05,9,97402,,0,0
2014,LAW ,14198615,2014-09-01 13:10:20.000,,W911,ABANDONED VEHICLE,REL ,REFERRED TO OTHER AGENCY,,,62,0,0,EP01,P,97408,,0,0
2014,LAW ,14198616,2014-09-01 13:12:21.000,,PHONE,MISSING JUVENILE,ASST,ASSISTED,868.0,1372.0,2636,1,1,EP01,3,97401,2E11  ,1,1
2014,LAW ,14198617,2014-09-01 13:13:39.000,,W911,UNKNOWN PROBLEM,PCHK,PATROL CHECK,2676.0,2955.0,3285,1,1,EP02,3,97401,2E11  ,3,2
2014,LAW ,14198620,2014-09-01 13:15:04.000,,W911,DISPUTE,ADVI,ADVISED,82.0,986.0,4724,1,1,EP03,3,97403,3E95  ,2,2
2014,LAW ,14198623,2014-09-01 13:15:59.000,1414765,PHONE,ILLEGAL DUMPING,REPT,REPORT TAKEN,4247.0,4851.0,12511,1,1,EP04,5,97402,3E45  ,3,2
2014,LAW ,14198626,2014-09-01 13:17:18.000,,PHONE,MISSING PERSON,RSLV,RESOLVED,11177.0,12249.0,14131,1,1,EP05,4,97402,3W74  ,1,1
2014,LAW ,14198627,2014-09-01 13:17:53.000,1414761,E911,CARDIAC ARREST,REPT,REPORT TAKEN,47.0,277.0,15415,1,1,EP05,1,97402,3E49  ,4,4
2014,LAW ,14198629,2014-09-01 13:18:42.000,1414758,RPTO,ASSAULT,REPT,REPORT TAKEN,,,0,0,0,EP05,P,97402,2U35  ,0,0
2014,LAW ,14198631,2014-09-01 13:23:28.000,,W911,MENACING,ADVI,ADVISED,3330.0,4022.0,8428,1,1,EP05,3,97402,3E56  ,1,1
2014,LAW ,14198633,2014-09-01 13:29:22.000,,SELF,TRAFFIC HAZARD,UTL ,UNABLE TO LOCATE,0.0,0.0,594,1,1,EPUO,P,97403,2C81  ,1,1
2014,LAW ,14198634,2014-09-01 13:30:25.000,,PHONE,INFORMATION - POLICE,PW  ,PUBLIC WORKS,,,291,0,0,EP03,7,97403,,0,0
2014,LAW ,14198636,2014-09-01 13:31:19.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,535,1,1,EP01,6,97401,1M11  ,1,1
2014,LAW ,14198641,2014-09-01 13:37:48.000,,PHONE,THEFT,UTL ,UNABLE TO LOCATE,35534.0,35892.0,35989,1,1,EP02,4,97401,6E26  ,1,1
2014,LAW ,14198642,2014-09-01 13:39:47.000,,SELF,ANIMAL AT LARGE,RSLV,RESOLVED,0.0,899.0,2063,1,1,EP05,P,97402,2C81  ,1,1
2014,LAW ,14198644,2014-09-01 13:40:53.000,,E911,DISORDERLY SUBJECT,GOA ,GONE ON ARRIVAL,588.0,912.0,2239,1,1,EP04,3,97402,3E45  ,2,2
2014,LAW ,14198646,2014-09-01 13:42:38.000,,SELF,TRAFFIC STOP,FI  ,FIELD INVESTIGATION,0.0,0.0,639,1,1,EP05,6,97402,3X31  ,1,1
2014,LAW ,14198648,2014-09-01 13:44:15.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,521,1,1,EP01,6,97401,1M11  ,1,1
2014,LAW ,14198649,2014-09-01 13:45:12.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,1.0,1.0,673,1,1,EP05,6,97402,1X11  ,1,1
2014,LAW ,14198651,2014-09-01 13:50:11.000,1414762,SELF,WARRANT SERVICE,ARR ,ARREST,0.0,0.0,28228,1,1,EP05,6,97402,3V71  ,2,2
2014,LAW ,14198653,2014-09-01 13:52:19.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,1.0,1.0,33,1,1,EP05,6,97402,3V78  ,1,1
2014,LAW ,14198655,2014-09-01 13:52:36.000,,SELF,TRAFFIC STOP,ADVI,ADVISED,0.0,0.0,181,1,1,EP05,6,97402,1M16  ,1,1
2014,LAW ,14198656,2014-09-01 13:53:13.000,1414764,PHONE,SHOPLIFT 3050 PROGRAM,CLC ,CITED IN LIEU OF CUSTODY,1618.0,2374.0,4164,1,1,EP02,3,97401,2E21  ,1,1
2014,LAW ,14198657,2014-09-01 13:53:58.000,,SELF,PERSON STOP,FI  ,FIELD INVESTIGATION,0.0,0.0,877,1,1,EP02,6,97401,1E69  ,1,1
2014,LAW ,14198665,2014-09-01 14:01:44.000,,E911,CARDIAC ARREST,DIS ,DISREGARD,,,1931,0,0,EP01,1,97401,,0,0
2014,LAW ,14198666,2014-09-01 14:02:18.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,453,1,1,EP01,6,97401,1M11  ,2,1
2014,LAW ,14198667,2014-09-01 14:03:22.000,,PHONE,TRAFFIC HAZARD,ADVI,ADVISED,3891.0,5332.0,5915,1,1,EP04,5,97405,3W74  ,1,1
2014,LAW ,14198673,2014-09-01 14:15:08.000,,PHONE,CRIMINAL TRESPASS,DIS ,DISREGARD,1642.0,,2390,1,0,EP03,3,97405,3E38  ,2,1
2014,LAW ,14198676,2014-09-01 14:17:10.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,542,1,1,EP01,6,97401,1M11  ,1,1
2014,LAW ,14198677,2014-09-01 14:17:48.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,792,1,1,EP02,6,97401,3E38  ,1,1
